headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.subject.0topic|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8geographic|metadata.mods.subject.8topic|metadata.mods.subject.9geographic|metadata.mods.subject.9topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2019-11-19T04:01:56Z|webster_1340|webster|image|dct|0012_002333_000576_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1340|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1340/datastream/TN/view|preview|creator|text|Herbert M. Webster|#320: From Hangover - to Stanteetlah Valley (Herrick Brown)|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Santeetlah Valley|    |Hangover Lead|    |Herrick Brown|Santeetlah Valley|    |Hangover Lead|    |    |    |    |    |    |    |    |    |    |    |    |From Hangover - to Stanteetlah Valley (Herrick Brown)|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1083|webster|image|dct|0012_002333_000293_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1083|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1083/datastream/TN/view|preview|creator|text|Herbert M. Webster|#82: Chapman & Guyot from trail to Fittified Spring. Wooly Tops in extreme right of picture|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 April 21|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Mount Guyot|    |Mount Chapman|    |Fittified Spring|    |Woolly Tops|    |Brushy Mountain Trail|Mount Guyot|    |Mount Chapman|    |Fittified Spring|    |Woolly Tops|    |    |    |    |Chapman & Guyot from trail to Fittified Spring. Wooly Tops in extreme right of picture|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1410|webster|image|dct|0012_002333_000649_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1410|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1410/datastream/TN/view|preview|creator|text|Herbert M. Webster|#391: Hikers on Myrtle Point, Leconte|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 March 25|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Hiking|    |Mount Le Conte|Mount Le Conte|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Hikers on Myrtle Point, Leconte|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1397|webster|image|dct|0012_002333_000635_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1397|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1397/datastream/TN/view|preview|creator|text|Herbert M. Webster|#378: Small, but well made Cabin near Messer site|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Cabins|    |Structures|    |Greenbrier Cove|Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Small, but well made Cabin near Messer site|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1309|webster|image|dct|0012_002333_000544_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1309|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1309/datastream/TN/view|preview|creator|text|Herbert M. Webster|#290: Snow trip to Leconte. Alum Cove|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1936 December 20|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Alum Cave Trail|    |Mount Le Conte|    |Alum Cave Bluff|Mount Le Conte|    |Alum Cave Bluff|    |    |    |    |    |    |    |    |    |    |    |    |Snow trip to Leconte. Alum Cove|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1339|webster|image|dct|0012_002333_000575_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1339|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1339/datastream/TN/view|preview|creator|text|Herbert M. Webster|#319: Gregory from Hangover|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Gregory Bald|    |Hangover|Gregory Bald|    |Hangover|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Gregory from Hangover|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1004|webster|image|dct|0012_002333_000246_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1004|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1004/datastream/TN/view|preview|creator|text|Herbert M. Webster|#44: Spec. End view of Fain Cabin. Trip to Haw Knob|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Structures|    |Cabins|    |Haw Knob|Haw Knob|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Spec. End view of Fain Cabin. Trip to Haw Knob|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1186|webster|image|dct|0012_002333_000407_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1186|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1186/datastream/TN/view|preview|creator|text|Herbert M. Webster|#183: Cabin Construction|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Cabins|    |Structures|    |Smoky Mountains Hiking Club Cabin|    |Greenbrier Cove|Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |Cabin Construction|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1102|webster|image|dct|0012_002333_000312_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1102|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1102/datastream/TN/view|preview|creator|text|Herbert M. Webster|#100: Bridge at Porters Creek. Often Photographed|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Bridges|    |Structures|    |Porters Creek|Porters Creek|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bridge at Porters Creek. Often Photographed|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1301|webster|image|dct|0012_002333_000536_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1301|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1301/datastream/TN/view|preview|creator|text|Herbert M. Webster|#283: Ramsey Cascades|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Waterfalls|    |Ramsey Cascades|Ramsey Cascades|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Ramsey Cascades|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1372|webster|image|dct|0012_002333_000608_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1372|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1372/datastream/TN/view|preview|creator|text|Herbert M. Webster|#352: Clingmans Dome trail from Tremont|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Clingmans Dome|    |Tremont|Clingmans Dome|    |Tremont|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Clingmans Dome trail from Tremont|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1331|webster|image|dct|0012_002333_000566_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1331|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1331/datastream/TN/view|preview|creator|text|Herbert M. Webster|#311: Leconte in snow. Chas. DuBois|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1936 December 20|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Hiking|    |Mount Le Conte|    |Charles DuBois|Mount Le Conte|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Leconte in snow. Chas. DuBois|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1303|webster|image|dct|0012_002333_000538_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1303|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1303/datastream/TN/view|preview|creator|text|Herbert M. Webster|#285: Self on Brushy|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Brushy Mountain|    |Herbert Webster|Brushy Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Self on Brushy|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
